Ref_Date,GEO,INT,Vector,Coordinate,Value
1997/03,Manitoba,Out-migrants,v509064,8.2,4056
1997/06,Manitoba,Out-migrants,v509064,8.2,5788
1997/09,Manitoba,Out-migrants,v509064,8.2,6911
1997/12,Manitoba,Out-migrants,v509064,8.2,3132
1998/03,Manitoba,Out-migrants,v509064,8.2,4668
1998/06,Manitoba,Out-migrants,v509064,8.2,5471
1998/09,Manitoba,Out-migrants,v509064,8.2,5367
1998/12,Manitoba,Out-migrants,v509064,8.2,2914
1999/03,Manitoba,Out-migrants,v509064,8.2,3154
1999/06,Manitoba,Out-migrants,v509064,8.2,4663
1999/09,Manitoba,Out-migrants,v509064,8.2,5677
1999/12,Manitoba,Out-migrants,v509064,8.2,2904
2000/03,Manitoba,Out-migrants,v509064,8.2,3924
2000/06,Manitoba,Out-migrants,v509064,8.2,5026
2000/09,Manitoba,Out-migrants,v509064,8.2,5718
2000/12,Manitoba,Out-migrants,v509064,8.2,3250
2001/03,Manitoba,Out-migrants,v509064,8.2,3602
2001/06,Manitoba,Out-migrants,v509064,8.2,4376
2001/09,Manitoba,Out-migrants,v509064,8.2,6204
2001/12,Manitoba,Out-migrants,v509064,8.2,3411
2002/03,Manitoba,Out-migrants,v509064,8.2,3520
2002/06,Manitoba,Out-migrants,v509064,8.2,5169
2002/09,Manitoba,Out-migrants,v509064,8.2,6049
2002/12,Manitoba,Out-migrants,v509064,8.2,2931
2003/03,Manitoba,Out-migrants,v509064,8.2,3046
2003/06,Manitoba,Out-migrants,v509064,8.2,4556
2003/09,Manitoba,Out-migrants,v509064,8.2,5295
2003/12,Manitoba,Out-migrants,v509064,8.2,2582
2004/03,Manitoba,Out-migrants,v509064,8.2,3245
2004/06,Manitoba,Out-migrants,v509064,8.2,4744
2004/09,Manitoba,Out-migrants,v509064,8.2,5877
2004/12,Manitoba,Out-migrants,v509064,8.2,3297
2005/03,Manitoba,Out-migrants,v509064,8.2,4155
2005/06,Manitoba,Out-migrants,v509064,8.2,6078
2005/09,Manitoba,Out-migrants,v509064,8.2,6436
2005/12,Manitoba,Out-migrants,v509064,8.2,3528
2006/03,Manitoba,Out-migrants,v509064,8.2,4311
2006/06,Manitoba,Out-migrants,v509064,8.2,5050
2006/09,Manitoba,Out-migrants,v509064,8.2,6861
2006/12,Manitoba,Out-migrants,v509064,8.2,3694
2007/03,Manitoba,Out-migrants,v509064,8.2,3228
2007/06,Manitoba,Out-migrants,v509064,8.2,4207
2007/09,Manitoba,Out-migrants,v509064,8.2,5619
2007/12,Manitoba,Out-migrants,v509064,8.2,2838
2008/03,Manitoba,Out-migrants,v509064,8.2,3579
2008/06,Manitoba,Out-migrants,v509064,8.2,4378
2008/09,Manitoba,Out-migrants,v509064,8.2,5561
2008/12,Manitoba,Out-migrants,v509064,8.2,2622
2009/03,Manitoba,Out-migrants,v509064,8.2,3462
2009/06,Manitoba,Out-migrants,v509064,8.2,3382
2009/09,Manitoba,Out-migrants,v509064,8.2,4217
2009/12,Manitoba,Out-migrants,v509064,8.2,2547
2010/03,Manitoba,Out-migrants,v509064,8.2,3312
2010/06,Manitoba,Out-migrants,v509064,8.2,4122
2010/09,Manitoba,Out-migrants,v509064,8.2,4367
2010/12,Manitoba,Out-migrants,v509064,8.2,2724
2011/03,Manitoba,Out-migrants,v509064,8.2,3628
2011/06,Manitoba,Out-migrants,v509064,8.2,3883
2011/09,Manitoba,Out-migrants,v509064,8.2,5111
2011/12,Manitoba,Out-migrants,v509064,8.2,3059
2012/03,Manitoba,Out-migrants,v509064,8.2,3583
2012/06,Manitoba,Out-migrants,v509064,8.2,5096
2012/09,Manitoba,Out-migrants,v509064,8.2,4743
2012/12,Manitoba,Out-migrants,v509064,8.2,2603
2013/03,Manitoba,Out-migrants,v509064,8.2,3694
2013/06,Manitoba,Out-migrants,v509064,8.2,5481
2013/09,Manitoba,Out-migrants,v509064,8.2,4745
2013/12,Manitoba,Out-migrants,v509064,8.2,3194
2014/03,Manitoba,Out-migrants,v509064,8.2,4013
2014/06,Manitoba,Out-migrants,v509064,8.2,5634
2014/09,Manitoba,Out-migrants,v509064,8.2,4785
2014/12,Manitoba,Out-migrants,v509064,8.2,2747
2015/03,Manitoba,Out-migrants,v509064,8.2,4660
2015/06,Manitoba,Out-migrants,v509064,8.2,6149
2015/09,Manitoba,Out-migrants,v509064,8.2,5166
2015/12,Manitoba,Out-migrants,v509064,8.2,2658
2016/03,Manitoba,Out-migrants,v509064,8.2,4054
2016/06,Manitoba,Out-migrants,v509064,8.2,5481
2016/09,Manitoba,Out-migrants,v509064,8.2,5753
2016/12,Manitoba,Out-migrants,v509064,8.2,2790
2017/03,Manitoba,Out-migrants,v509064,8.2,4302
2017/06,Manitoba,Out-migrants,v509064,8.2,5906
1961/09,Saskatchewan,In-migrants,v509050,9.1,6564
1961/12,Saskatchewan,In-migrants,v509050,9.1,4852
1962/03,Saskatchewan,In-migrants,v509050,9.1,3908
1962/06,Saskatchewan,In-migrants,v509050,9.1,4257
1962/09,Saskatchewan,In-migrants,v509050,9.1,5834
1962/12,Saskatchewan,In-migrants,v509050,9.1,6035
1963/03,Saskatchewan,In-migrants,v509050,9.1,4793
1963/06,Saskatchewan,In-migrants,v509050,9.1,5144
1963/09,Saskatchewan,In-migrants,v509050,9.1,6777
1963/12,Saskatchewan,In-migrants,v509050,9.1,6484
1964/03,Saskatchewan,In-migrants,v509050,9.1,4974
1964/06,Saskatchewan,In-migrants,v509050,9.1,5247
1964/09,Saskatchewan,In-migrants,v509050,9.1,7744
1964/12,Saskatchewan,In-migrants,v509050,9.1,6594
1965/03,Saskatchewan,In-migrants,v509050,9.1,5246
1965/06,Saskatchewan,In-migrants,v509050,9.1,5121
1965/09,Saskatchewan,In-migrants,v509050,9.1,7869
1965/12,Saskatchewan,In-migrants,v509050,9.1,7030
1966/03,Saskatchewan,In-migrants,v509050,9.1,5048
1966/06,Saskatchewan,In-migrants,v509050,9.1,5015
1966/09,Saskatchewan,In-migrants,v509050,9.1,8306
1966/12,Saskatchewan,In-migrants,v509050,9.1,7308
1967/03,Saskatchewan,In-migrants,v509050,9.1,4659
1967/06,Saskatchewan,In-migrants,v509050,9.1,5191
1967/09,Saskatchewan,In-migrants,v509050,9.1,7907
1967/12,Saskatchewan,In-migrants,v509050,9.1,7473
1968/03,Saskatchewan,In-migrants,v509050,9.1,5398
1968/06,Saskatchewan,In-migrants,v509050,9.1,5258
1968/09,Saskatchewan,In-migrants,v509050,9.1,5851
1968/12,Saskatchewan,In-migrants,v509050,9.1,7270
1969/03,Saskatchewan,In-migrants,v509050,9.1,4244
1969/06,Saskatchewan,In-migrants,v509050,9.1,4150
1969/09,Saskatchewan,In-migrants,v509050,9.1,6242
1969/12,Saskatchewan,In-migrants,v509050,9.1,5684
1970/03,Saskatchewan,In-migrants,v509050,9.1,4280
1970/06,Saskatchewan,In-migrants,v509050,9.1,3736
1970/09,Saskatchewan,In-migrants,v509050,9.1,5053
1970/12,Saskatchewan,In-migrants,v509050,9.1,6236
1971/03,Saskatchewan,In-migrants,v509050,9.1,4567
1971/06,Saskatchewan,In-migrants,v509050,9.1,4614
1971/09,Saskatchewan,In-migrants,v509050,9.1,6787
1971/12,Saskatchewan,In-migrants,v509050,9.1,5257
1972/03,Saskatchewan,In-migrants,v509050,9.1,4012
1972/06,Saskatchewan,In-migrants,v509050,9.1,3775
1972/09,Saskatchewan,In-migrants,v509050,9.1,6192
1972/12,Saskatchewan,In-migrants,v509050,9.1,5509
1973/03,Saskatchewan,In-migrants,v509050,9.1,4851
1973/06,Saskatchewan,In-migrants,v509050,9.1,4615
1973/09,Saskatchewan,In-migrants,v509050,9.1,7718
1973/12,Saskatchewan,In-migrants,v509050,9.1,8996
1974/03,Saskatchewan,In-migrants,v509050,9.1,5286
1974/06,Saskatchewan,In-migrants,v509050,9.1,5887
1974/09,Saskatchewan,In-migrants,v509050,9.1,8536
1974/12,Saskatchewan,In-migrants,v509050,9.1,8292
1975/03,Saskatchewan,In-migrants,v509050,9.1,6490
1975/06,Saskatchewan,In-migrants,v509050,9.1,6379
1975/09,Saskatchewan,In-migrants,v509050,9.1,8798
1975/12,Saskatchewan,In-migrants,v509050,9.1,8316
1976/03,Saskatchewan,In-migrants,v509050,9.1,5769
1976/06,Saskatchewan,In-migrants,v509050,9.1,5416
1976/09,Saskatchewan,In-migrants,v509050,9.1,9948
1976/12,Saskatchewan,In-migrants,v509050,9.1,4661
1977/03,Saskatchewan,In-migrants,v509050,9.1,4065
1977/06,Saskatchewan,In-migrants,v509050,9.1,5384
1977/09,Saskatchewan,In-migrants,v509050,9.1,8645
1977/12,Saskatchewan,In-migrants,v509050,9.1,4033
1978/03,Saskatchewan,In-migrants,v509050,9.1,3533
1978/06,Saskatchewan,In-migrants,v509050,9.1,4664
1978/09,Saskatchewan,In-migrants,v509050,9.1,8508
1978/12,Saskatchewan,In-migrants,v509050,9.1,3967
1979/03,Saskatchewan,In-migrants,v509050,9.1,3483
1979/06,Saskatchewan,In-migrants,v509050,9.1,4570
1979/09,Saskatchewan,In-migrants,v509050,9.1,8406
1979/12,Saskatchewan,In-migrants,v509050,9.1,3917
1980/03,Saskatchewan,In-migrants,v509050,9.1,3451
1980/06,Saskatchewan,In-migrants,v509050,9.1,4519
1980/09,Saskatchewan,In-migrants,v509050,9.1,9073
1980/12,Saskatchewan,In-migrants,v509050,9.1,4236
1981/03,Saskatchewan,In-migrants,v509050,9.1,3710
1981/06,Saskatchewan,In-migrants,v509050,9.1,4905
1981/09,Saskatchewan,In-migrants,v509050,9.1,8940
1981/12,Saskatchewan,In-migrants,v509050,9.1,4512
1982/03,Saskatchewan,In-migrants,v509050,9.1,3612
1982/06,Saskatchewan,In-migrants,v509050,9.1,4744
1982/09,Saskatchewan,In-migrants,v509050,9.1,8613
1982/12,Saskatchewan,In-migrants,v509050,9.1,3922
1983/03,Saskatchewan,In-migrants,v509050,9.1,3600
1983/06,Saskatchewan,In-migrants,v509050,9.1,4946
1983/09,Saskatchewan,In-migrants,v509050,9.1,7734
1983/12,Saskatchewan,In-migrants,v509050,9.1,3569
1984/03,Saskatchewan,In-migrants,v509050,9.1,3293
1984/06,Saskatchewan,In-migrants,v509050,9.1,4305
1984/09,Saskatchewan,In-migrants,v509050,9.1,6558
1984/12,Saskatchewan,In-migrants,v509050,9.1,3369
1985/03,Saskatchewan,In-migrants,v509050,9.1,2681
1985/06,Saskatchewan,In-migrants,v509050,9.1,3780
1985/09,Saskatchewan,In-migrants,v509050,9.1,6296
1985/12,Saskatchewan,In-migrants,v509050,9.1,3217
1986/03,Saskatchewan,In-migrants,v509050,9.1,2545
1986/06,Saskatchewan,In-migrants,v509050,9.1,3433
1986/09,Saskatchewan,In-migrants,v509050,9.1,6442
1986/12,Saskatchewan,In-migrants,v509050,9.1,3388
1987/03,Saskatchewan,In-migrants,v509050,9.1,3093
1987/06,Saskatchewan,In-migrants,v509050,9.1,3799
1987/09,Saskatchewan,In-migrants,v509050,9.1,6156
1987/12,Saskatchewan,In-migrants,v509050,9.1,2843
1988/03,Saskatchewan,In-migrants,v509050,9.1,2351
1988/06,Saskatchewan,In-migrants,v509050,9.1,3183
1988/09,Saskatchewan,In-migrants,v509050,9.1,5587
1988/12,Saskatchewan,In-migrants,v509050,9.1,2557
1989/03,Saskatchewan,In-migrants,v509050,9.1,2517
1989/06,Saskatchewan,In-migrants,v509050,9.1,3362
1989/09,Saskatchewan,In-migrants,v509050,9.1,6247
1989/12,Saskatchewan,In-migrants,v509050,9.1,2861
1990/03,Saskatchewan,In-migrants,v509050,9.1,2814
1990/06,Saskatchewan,In-migrants,v509050,9.1,3887
1990/09,Saskatchewan,In-migrants,v509050,9.1,6045
1990/12,Saskatchewan,In-migrants,v509050,9.1,3320
1991/03,Saskatchewan,In-migrants,v509050,9.1,3019
1991/06,Saskatchewan,In-migrants,v509050,9.1,3933
1991/09,Saskatchewan,In-migrants,v509050,9.1,6524
1991/12,Saskatchewan,In-migrants,v509050,9.1,3759
1992/03,Saskatchewan,In-migrants,v509050,9.1,3255
1992/06,Saskatchewan,In-migrants,v509050,9.1,4258
1992/09,Saskatchewan,In-migrants,v509050,9.1,6234
1992/12,Saskatchewan,In-migrants,v509050,9.1,3596
1993/03,Saskatchewan,In-migrants,v509050,9.1,3132
1993/06,Saskatchewan,In-migrants,v509050,9.1,4296
1993/09,Saskatchewan,In-migrants,v509050,9.1,5577
1993/12,Saskatchewan,In-migrants,v509050,9.1,3290
1994/03,Saskatchewan,In-migrants,v509050,9.1,3075
1994/06,Saskatchewan,In-migrants,v509050,9.1,4886
1994/09,Saskatchewan,In-migrants,v509050,9.1,5580
1994/12,Saskatchewan,In-migrants,v509050,9.1,3339
1995/03,Saskatchewan,In-migrants,v509050,9.1,3149
1995/06,Saskatchewan,In-migrants,v509050,9.1,4746
1995/09,Saskatchewan,In-migrants,v509050,9.1,5678
1995/12,Saskatchewan,In-migrants,v509050,9.1,3359
1996/03,Saskatchewan,In-migrants,v509050,9.1,3718
1996/06,Saskatchewan,In-migrants,v509050,9.1,4656
1996/09,Saskatchewan,In-migrants,v509050,9.1,5401
1996/12,Saskatchewan,In-migrants,v509050,9.1,3007
1997/03,Saskatchewan,In-migrants,v509050,9.1,3484
1997/06,Saskatchewan,In-migrants,v509050,9.1,4879
1997/09,Saskatchewan,In-migrants,v509050,9.1,5459
1997/12,Saskatchewan,In-migrants,v509050,9.1,2868
1998/03,Saskatchewan,In-migrants,v509050,9.1,4219
1998/06,Saskatchewan,In-migrants,v509050,9.1,6151
1998/09,Saskatchewan,In-migrants,v509050,9.1,5328
1998/12,Saskatchewan,In-migrants,v509050,9.1,3038
1999/03,Saskatchewan,In-migrants,v509050,9.1,2899
1999/06,Saskatchewan,In-migrants,v509050,9.1,3935
1999/09,Saskatchewan,In-migrants,v509050,9.1,4715
1999/12,Saskatchewan,In-migrants,v509050,9.1,2379
2000/03,Saskatchewan,In-migrants,v509050,9.1,3070
2000/06,Saskatchewan,In-migrants,v509050,9.1,4392
2000/09,Saskatchewan,In-migrants,v509050,9.1,4698
2000/12,Saskatchewan,In-migrants,v509050,9.1,2394
2001/03,Saskatchewan,In-migrants,v509050,9.1,2594
2001/06,Saskatchewan,In-migrants,v509050,9.1,3299
2001/09,Saskatchewan,In-migrants,v509050,9.1,4622
2001/12,Saskatchewan,In-migrants,v509050,9.1,2713
2002/03,Saskatchewan,In-migrants,v509050,9.1,2905
2002/06,Saskatchewan,In-migrants,v509050,9.1,4358
2002/09,Saskatchewan,In-migrants,v509050,9.1,4739
2002/12,Saskatchewan,In-migrants,v509050,9.1,2657
2003/03,Saskatchewan,In-migrants,v509050,9.1,2771
2003/06,Saskatchewan,In-migrants,v509050,9.1,5005
2003/09,Saskatchewan,In-migrants,v509050,9.1,4434
2003/12,Saskatchewan,In-migrants,v509050,9.1,2395
2004/03,Saskatchewan,In-migrants,v509050,9.1,3316
2004/06,Saskatchewan,In-migrants,v509050,9.1,4406
2004/09,Saskatchewan,In-migrants,v509050,9.1,4034
2004/12,Saskatchewan,In-migrants,v509050,9.1,2436
2005/03,Saskatchewan,In-migrants,v509050,9.1,2999
2005/06,Saskatchewan,In-migrants,v509050,9.1,3962
2005/09,Saskatchewan,In-migrants,v509050,9.1,4589
2005/12,Saskatchewan,In-migrants,v509050,9.1,2253
2006/03,Saskatchewan,In-migrants,v509050,9.1,2998
2006/06,Saskatchewan,In-migrants,v509050,9.1,3895
2006/09,Saskatchewan,In-migrants,v509050,9.1,5230
2006/12,Saskatchewan,In-migrants,v509050,9.1,4045
2007/03,Saskatchewan,In-migrants,v509050,9.1,4147
2007/06,Saskatchewan,In-migrants,v509050,9.1,5615
2007/09,Saskatchewan,In-migrants,v509050,9.1,7000
2007/12,Saskatchewan,In-migrants,v509050,9.1,3920
2008/03,Saskatchewan,In-migrants,v509050,9.1,4293
2008/06,Saskatchewan,In-migrants,v509050,9.1,4984
2008/09,Saskatchewan,In-migrants,v509050,9.1,5939
2008/12,Saskatchewan,In-migrants,v509050,9.1,3368
2009/03,Saskatchewan,In-migrants,v509050,9.1,4321
2009/06,Saskatchewan,In-migrants,v509050,9.1,4499
2009/09,Saskatchewan,In-migrants,v509050,9.1,4901
2009/12,Saskatchewan,In-migrants,v509050,9.1,3061
2010/03,Saskatchewan,In-migrants,v509050,9.1,4363
2010/06,Saskatchewan,In-migrants,v509050,9.1,4912
2010/09,Saskatchewan,In-migrants,v509050,9.1,4705
2010/12,Saskatchewan,In-migrants,v509050,9.1,3098
2011/03,Saskatchewan,In-migrants,v509050,9.1,3706
2011/06,Saskatchewan,In-migrants,v509050,9.1,5093
2011/09,Saskatchewan,In-migrants,v509050,9.1,5895
2011/12,Saskatchewan,In-migrants,v509050,9.1,3990
2012/03,Saskatchewan,In-migrants,v509050,9.1,4643
2012/06,Saskatchewan,In-migrants,v509050,9.1,7094
2012/09,Saskatchewan,In-migrants,v509050,9.1,5787
2012/12,Saskatchewan,In-migrants,v509050,9.1,3051
2013/03,Saskatchewan,In-migrants,v509050,9.1,3868
2013/06,Saskatchewan,In-migrants,v509050,9.1,6620
2013/09,Saskatchewan,In-migrants,v509050,9.1,4970
2013/12,Saskatchewan,In-migrants,v509050,9.1,3131
2014/03,Saskatchewan,In-migrants,v509050,9.1,4499
2014/06,Saskatchewan,In-migrants,v509050,9.1,6229
2014/09,Saskatchewan,In-migrants,v509050,9.1,4318
2014/12,Saskatchewan,In-migrants,v509050,9.1,3109
2015/03,Saskatchewan,In-migrants,v509050,9.1,4450
2015/06,Saskatchewan,In-migrants,v509050,9.1,6199
2015/09,Saskatchewan,In-migrants,v509050,9.1,4777
2015/12,Saskatchewan,In-migrants,v509050,9.1,2996
2016/03,Saskatchewan,In-migrants,v509050,9.1,4259
2016/06,Saskatchewan,In-migrants,v509050,9.1,5369
2016/09,Saskatchewan,In-migrants,v509050,9.1,4565
2016/12,Saskatchewan,In-migrants,v509050,9.1,2767
2017/03,Saskatchewan,In-migrants,v509050,9.1,4265
2017/06,Saskatchewan,In-migrants,v509050,9.1,5909
1961/09,Saskatchewan,Out-migrants,v509065,9.2,7957
1961/12,Saskatchewan,Out-migrants,v509065,9.2,9673
1962/03,Saskatchewan,Out-migrants,v509065,9.2,6138
1962/06,Saskatchewan,Out-migrants,v509065,9.2,5896
1962/09,Saskatchewan,Out-migrants,v509065,9.2,9395
1962/12,Saskatchewan,Out-migrants,v509065,9.2,11579
1963/03,Saskatchewan,Out-migrants,v509065,9.2,6247
1963/06,Saskatchewan,Out-migrants,v509065,9.2,6143
1963/09,Saskatchewan,Out-migrants,v509065,9.2,8748
1963/12,Saskatchewan,Out-migrants,v509065,9.2,8961
1964/03,Saskatchewan,Out-migrants,v509065,9.2,5569
1964/06,Saskatchewan,Out-migrants,v509065,9.2,5538
1964/09,Saskatchewan,Out-migrants,v509065,9.2,8839
1964/12,Saskatchewan,Out-migrants,v509065,9.2,9815
1965/03,Saskatchewan,Out-migrants,v509065,9.2,5727
1965/06,Saskatchewan,Out-migrants,v509065,9.2,5808
1965/09,Saskatchewan,Out-migrants,v509065,9.2,9694
1965/12,Saskatchewan,Out-migrants,v509065,9.2,10919
1966/03,Saskatchewan,Out-migrants,v509065,9.2,6613
1966/06,Saskatchewan,Out-migrants,v509065,9.2,6150
1966/09,Saskatchewan,Out-migrants,v509065,9.2,11364
1966/12,Saskatchewan,Out-migrants,v509065,9.2,11554
1967/03,Saskatchewan,Out-migrants,v509065,9.2,7120
1967/06,Saskatchewan,Out-migrants,v509065,9.2,5968
1967/09,Saskatchewan,Out-migrants,v509065,9.2,10616
1967/12,Saskatchewan,Out-migrants,v509065,9.2,11157
1968/03,Saskatchewan,Out-migrants,v509065,9.2,6301
1968/06,Saskatchewan,Out-migrants,v509065,9.2,5910
1968/09,Saskatchewan,Out-migrants,v509065,9.2,8273
1968/12,Saskatchewan,Out-migrants,v509065,9.2,12845
1969/03,Saskatchewan,Out-migrants,v509065,9.2,6944
1969/06,Saskatchewan,Out-migrants,v509065,9.2,7377
1969/09,Saskatchewan,Out-migrants,v509065,9.2,12990
1969/12,Saskatchewan,Out-migrants,v509065,9.2,14968
1970/03,Saskatchewan,Out-migrants,v509065,9.2,10391
1970/06,Saskatchewan,Out-migrants,v509065,9.2,8203
1970/09,Saskatchewan,Out-migrants,v509065,9.2,14229
1970/12,Saskatchewan,Out-migrants,v509065,9.2,14840
1971/03,Saskatchewan,Out-migrants,v509065,9.2,8083
1971/06,Saskatchewan,Out-migrants,v509065,9.2,6403
1971/09,Saskatchewan,Out-migrants,v509065,9.2,13110
1971/12,Saskatchewan,Out-migrants,v509065,9.2,11615
1972/03,Saskatchewan,Out-migrants,v509065,9.2,7634
1972/06,Saskatchewan,Out-migrants,v509065,9.2,6467
1972/09,Saskatchewan,Out-migrants,v509065,9.2,12419
1972/12,Saskatchewan,Out-migrants,v509065,9.2,10264
1973/03,Saskatchewan,Out-migrants,v509065,9.2,7979
1973/06,Saskatchewan,Out-migrants,v509065,9.2,7029
1973/09,Saskatchewan,Out-migrants,v509065,9.2,12593
1973/12,Saskatchewan,Out-migrants,v509065,9.2,11840
1974/03,Saskatchewan,Out-migrants,v509065,9.2,6943
1974/06,Saskatchewan,Out-migrants,v509065,9.2,6983
1974/09,Saskatchewan,Out-migrants,v509065,9.2,10466
1974/12,Saskatchewan,Out-migrants,v509065,9.2,8444
1975/03,Saskatchewan,Out-migrants,v509065,9.2,5547
1975/06,Saskatchewan,Out-migrants,v509065,9.2,4543
1975/09,Saskatchewan,Out-migrants,v509065,9.2,6452
1975/12,Saskatchewan,Out-migrants,v509065,9.2,6886
1976/03,Saskatchewan,Out-migrants,v509065,9.2,4689
1976/06,Saskatchewan,Out-migrants,v509065,9.2,4976
1976/09,Saskatchewan,Out-migrants,v509065,9.2,8045
1976/12,Saskatchewan,Out-migrants,v509065,9.2,4295
1977/03,Saskatchewan,Out-migrants,v509065,9.2,3815
1977/06,Saskatchewan,Out-migrants,v509065,9.2,4721
1977/09,Saskatchewan,Out-migrants,v509065,9.2,8707
1977/12,Saskatchewan,Out-migrants,v509065,9.2,4648
1978/03,Saskatchewan,Out-migrants,v509065,9.2,4128
1978/06,Saskatchewan,Out-migrants,v509065,9.2,5111
1978/09,Saskatchewan,Out-migrants,v509065,9.2,8996
1978/12,Saskatchewan,Out-migrants,v509065,9.2,4821
1979/03,Saskatchewan,Out-migrants,v509065,9.2,4284
1979/06,Saskatchewan,Out-migrants,v509065,9.2,5305
1979/09,Saskatchewan,Out-migrants,v509065,9.2,9477
1979/12,Saskatchewan,Out-migrants,v509065,9.2,5083
1980/03,Saskatchewan,Out-migrants,v509065,9.2,4575
1980/06,Saskatchewan,Out-migrants,v509065,9.2,5651
1980/09,Saskatchewan,Out-migrants,v509065,9.2,9857
1980/12,Saskatchewan,Out-migrants,v509065,9.2,5295
1981/03,Saskatchewan,Out-migrants,v509065,9.2,4732
1981/06,Saskatchewan,Out-migrants,v509065,9.2,5848
1981/09,Saskatchewan,Out-migrants,v509065,9.2,8452
1981/12,Saskatchewan,Out-migrants,v509065,9.2,4555
1982/03,Saskatchewan,Out-migrants,v509065,9.2,4096
1982/06,Saskatchewan,Out-migrants,v509065,9.2,5028
1982/09,Saskatchewan,Out-migrants,v509065,9.2,6749
1982/12,Saskatchewan,Out-migrants,v509065,9.2,3541
1983/03,Saskatchewan,Out-migrants,v509065,9.2,3070
1983/06,Saskatchewan,Out-migrants,v509065,9.2,4141
1983/09,Saskatchewan,Out-migrants,v509065,9.2,6647
1983/12,Saskatchewan,Out-migrants,v509065,9.2,3475
1984/03,Saskatchewan,Out-migrants,v509065,9.2,3017
1984/06,Saskatchewan,Out-migrants,v509065,9.2,3629
1984/09,Saskatchewan,Out-migrants,v509065,9.2,5762
1984/12,Saskatchewan,Out-migrants,v509065,9.2,4365
1985/03,Saskatchewan,Out-migrants,v509065,9.2,3673
1985/06,Saskatchewan,Out-migrants,v509065,9.2,4013
1985/09,Saskatchewan,Out-migrants,v509065,9.2,7014
1985/12,Saskatchewan,Out-migrants,v509065,9.2,5399
1986/03,Saskatchewan,Out-migrants,v509065,9.2,4555
1986/06,Saskatchewan,Out-migrants,v509065,9.2,5462
1986/09,Saskatchewan,Out-migrants,v509065,9.2,8107
1986/12,Saskatchewan,Out-migrants,v509065,9.2,4743
1987/03,Saskatchewan,Out-migrants,v509065,9.2,3814
1987/06,Saskatchewan,Out-migrants,v509065,9.2,5015
1987/09,Saskatchewan,Out-migrants,v509065,9.2,9118
1987/12,Saskatchewan,Out-migrants,v509065,9.2,6527
1988/03,Saskatchewan,Out-migrants,v509065,9.2,5121
1988/06,Saskatchewan,Out-migrants,v509065,9.2,5874
1988/09,Saskatchewan,Out-migrants,v509065,9.2,11023
1988/12,Saskatchewan,Out-migrants,v509065,9.2,7823
1989/03,Saskatchewan,Out-migrants,v509065,9.2,5736
1989/06,Saskatchewan,Out-migrants,v509065,9.2,6512
1989/09,Saskatchewan,Out-migrants,v509065,9.2,12078
1989/12,Saskatchewan,Out-migrants,v509065,9.2,8613
1990/03,Saskatchewan,Out-migrants,v509065,9.2,6353
1990/06,Saskatchewan,Out-migrants,v509065,9.2,8207
1990/09,Saskatchewan,Out-migrants,v509065,9.2,11866
1990/12,Saskatchewan,Out-migrants,v509065,9.2,5836
1991/03,Saskatchewan,Out-migrants,v509065,9.2,4368
1991/06,Saskatchewan,Out-migrants,v509065,9.2,6423
1991/09,Saskatchewan,Out-migrants,v509065,9.2,10941
1991/12,Saskatchewan,Out-migrants,v509065,9.2,5183
1992/03,Saskatchewan,Out-migrants,v509065,9.2,4160
1992/06,Saskatchewan,Out-migrants,v509065,9.2,5993
1992/09,Saskatchewan,Out-migrants,v509065,9.2,10132
1992/12,Saskatchewan,Out-migrants,v509065,9.2,4785
1993/03,Saskatchewan,Out-migrants,v509065,9.2,3833
1993/06,Saskatchewan,Out-migrants,v509065,9.2,4856
1993/09,Saskatchewan,Out-migrants,v509065,9.2,7966
1993/12,Saskatchewan,Out-migrants,v509065,9.2,4183
1994/03,Saskatchewan,Out-migrants,v509065,9.2,4107
1994/06,Saskatchewan,Out-migrants,v509065,9.2,6003
1994/09,Saskatchewan,Out-migrants,v509065,9.2,6771
1994/12,Saskatchewan,Out-migrants,v509065,9.2,3957
1995/03,Saskatchewan,Out-migrants,v509065,9.2,4091
1995/06,Saskatchewan,Out-migrants,v509065,9.2,5647
1995/09,Saskatchewan,Out-migrants,v509065,9.2,6489
