"country1","country2","year","exports"
"Moldova","Swaziland",2000,0
"Moldova","Madagascar",2000,NA
"Moldova","Comoros",2000,NA
"Moldova","Mauritius",2000,0
"Moldova","Seychelles",2000,0
"Moldova","Morocco",2000,0
"Moldova","Algeria",2000,0.01
"Moldova","Tunisia",2000,0.15
"Moldova","Libya",2000,0
"Moldova","Sudan",2000,0
"Moldova","Iran",2000,0.26
"Moldova","Turkey",2000,7.05
"Moldova","Iraq",2000,NA
"Moldova","Egypt",2000,0.25
"Moldova","Syria",2000,1
"Moldova","Lebanon",2000,1.33
"Moldova","Jordan",2000,0.81
"Moldova","Israel",2000,0.7
"Moldova","Saudi Arabia",2000,0
"Moldova","Yemen",2000,0.04
"Moldova","Kuwait",2000,0
"Moldova","Bahrain",2000,0
"Moldova","Qatar",2000,NA
"Moldova","United Arab Emirates",2000,0.02
"Moldova","Oman",2000,NA
"Moldova","Afghanistan",2000,0
"Moldova","Turkmenistan",2000,22.8
"Moldova","Tajikistan",2000,0.05
"Moldova","Kyrgyzstan",2000,0.04
"Moldova","Uzbekistan",2000,1.91
"Moldova","Kazakhstan",2000,7.13
"Moldova","China",2000,7.92
"Moldova","Mongolia",2000,0
"Moldova","Taiwan",2000,10.97078
"Moldova","North Korea",2000,0.01
"Moldova","South Korea",2000,0.46
"Moldova","Japan",2000,0
"Moldova","India",2000,1.89
"Moldova","Bhutan",2000,NA
"Moldova","Pakistan",2000,0
"Moldova","Bangladesh",2000,0
"Moldova","Myanmar",2000,NA
"Moldova","Sri Lanka",2000,0
"Moldova","Maldives",2000,0
"Moldova","Nepal",2000,NA
"Moldova","Thailand",2000,0.24
"Moldova","Cambodia",2000,0.01
"Moldova","Laos",2000,0
"Moldova","Vietnam",2000,0.04
"Moldova","Malaysia",2000,0.03
"Moldova","Singapore",2000,0
"Moldova","Brunei",2000,0
"Moldova","Philippines",2000,0
"Moldova","Indonesia",2000,0.02
"Moldova","Australia",2000,1.08
"Moldova","Papua New Guinea",2000,NA
"Moldova","New Zealand",2000,0
"Moldova","Vanuatu",2000,NA
"Moldova","Solomon Islands",2000,NA
"Moldova","Kiribati",2000,NA
"Moldova","Tuvalu",2000,0
"Moldova","Fiji",2000,NA
"Moldova","Tonga",2000,0
"Moldova","Nauru",2000,NA
"Moldova","Marshall Islands",2000,NA
"Moldova","Palau",2000,NA
"Moldova","Federated States of Micronesia",2000,NA
"Moldova","Samoa",2000,NA
"Romania","United States of America",2000,491.5
"Romania","Canada",2000,75.83
"Romania","Bahamas",2000,0.13
"Romania","Cuba",2000,3.4
"Romania","Haiti",2000,0.02
"Romania","Dominican Republic",2000,0.37
"Romania","Jamaica",2000,0.12
"Romania","Trinidad and Tobago",2000,1.44
"Romania","Barbados",2000,0.04
"Romania","Dominica",2000,0
"Romania","Grenada",2000,0
"Romania","St. Lucia",2000,0.01
"Romania","St. Vincent and the Grenadines",2000,0
"Romania","Antigua & Barbuda",2000,0.01
"Romania","St. Kitts and Nevis",2000,0
"Romania","Mexico",2000,28.43
"Romania","Belize",2000,0.02
"Romania","Guatemala",2000,0.11
"Romania","Honduras",2000,1.34
"Romania","El Salvador",2000,0
"Romania","Nicaragua",2000,0
"Romania","Costa Rica",2000,0.35
"Romania","Panama",2000,0.06
"Romania","Colombia",2000,7.21
"Romania","Venezuela",2000,18
"Romania","Guyana",2000,0
"Romania","Suriname",2000,0
"Romania","Ecuador",2000,0.43
"Romania","Peru",2000,2.95
"Romania","Brazil",2000,4.57
"Romania","Bolivia",2000,0.11
"Romania","Paraguay",2000,0.15
"Romania","Chile",2000,3.06
"Romania","Argentina",2000,8.22
"Romania","Uruguay",2000,0.22
"Romania","United Kingdom",2000,519.7
"Romania","Ireland",2000,16.66
"Romania","Netherlands",2000,282.32
"Romania","Belgium",2000,251.52
"Romania","Luxembourg",2000,0.38
"Romania","France",2000,736.56
"Romania","Monaco",2000,NA
"Romania","Liechtenstein",2000,NA
"Romania","Switzerland",2000,52.58
"Romania","Spain",2000,139.49
"Romania","Andorra",2000,NA
"Romania","Portugal",2000,25.88
"Romania","Germany",2000,1930.79
"Romania","Poland",2000,123.53
"Romania","Austria",2000,348.36
"Romania","Hungary",2000,328.5
"Romania","Czech Republic",2000,38.3
"Romania","Slovakia",2000,29.03
"Romania","Italy",2000,2357.18
"Romania","San Marino",2000,NA
"Romania","Malta",2000,0.81
"Romania","Albania",2000,6.02
"Romania","Macedonia",2000,14.12
"Romania","Croatia",2000,18.5
"Romania","Yugoslavia",2000,151.66
"Romania","Bosnia and Herzegovina",2000,14.12
"Romania","Slovenia",2000,57.91
"Romania","Greece",2000,305.02
"Romania","Cyprus",2000,4.58
"Romania","Bulgaria",2000,230.18
"Romania","Moldova",2000,119.5
"Romania","Russia",2000,79.39
"Romania","Estonia",2000,1.68
"Romania","Latvia",2000,1.35
"Romania","Lithuania",2000,1.7
"Romania","Ukraine",2000,48.2
"Romania","Belarus",2000,4.43
"Romania","Armenia",2000,0.27
"Romania","Georgia",2000,13.33
"Romania","Azerbaijan",2000,2.48
"Romania","Finland",2000,6.6
"Romania","Sweden",2000,123.09
"Romania","Norway",2000,63.23
"Romania","Denmark",2000,25.34
"Romania","Iceland",2000,2.89
"Romania","Cape Verde",2000,1.17
"Romania","Sao Tome and Principe",2000,0.33
"Romania","Guinea-Bissau",2000,0
"Romania","Equatorial Guinea",2000,0.17
"Romania","Gambia",2000,0.04
"Romania","Mali",2000,0.03
"Romania","Senegal",2000,0.08
"Romania","Benin",2000,3.27
"Romania","Mauritania",2000,1.25
"Romania","Niger",2000,0.55
"Romania","Ivory Coast",2000,8.14
"Romania","Guinea",2000,0.19
"Romania","Burkina Faso",2000,0.06
"Romania","Liberia",2000,0.09
"Romania","Sierra Leone",2000,0.1
"Romania","Ghana",2000,2.56
"Romania","Togo",2000,0.09
"Romania","Cameroon",2000,2.4
"Romania","Nigeria",2000,22.03
"Romania","Gabon",2000,0.34
"Romania","Central African Republic",2000,0
"Romania","Chad",2000,0
"Romania","Congo",2000,0.49
"Romania","Democratic Republic of the Congo",2000,0
"Romania","Uganda",2000,3.11
"Romania","Kenya",2000,4.54
"Romania","Tanzania",2000,2.21
"Romania","Burundi",2000,0.03
"Romania","Rwanda",2000,0.02
"Romania","Somalia",2000,0.02
"Romania","Djibouti",2000,0
"Romania","Ethiopia",2000,1.34
"Romania","Eritrea",2000,NA
"Romania","Angola",2000,0.08
"Romania","Mozambique",2000,0.13
"Romania","Zambia",2000,0.01
"Romania","Zimbabwe",2000,0.94
"Romania","Malawi",2000,1.17
"Romania","South Africa",2000,4.41
"Romania","Namibia",2000,0
"Romania","Lesotho",2000,0
"Romania","Botswana",2000,0
"Romania","Swaziland",2000,0.01
"Romania","Madagascar",2000,0.02
"Romania","Comoros",2000,0.01
"Romania","Mauritius",2000,0.09
"Romania","Seychelles",2000,0
"Romania","Morocco",2000,27.52
"Romania","Algeria",2000,28.76
"Romania","Tunisia",2000,32.44
"Romania","Libya",2000,11.32
"Romania","Sudan",2000,4.61
"Romania","Iran",2000,30.94
"Romania","Turkey",2000,673.93
"Romania","Iraq",2000,4.95
"Romania","Egypt",2000,188.2
"Romania","Syria",2000,83.42
"Romania","Lebanon",2000,43.81
"Romania","Jordan",2000,18.22
"Romania","Israel",2000,63.9
"Romania","Saudi Arabia",2000,45.71
"Romania","Yemen",2000,0.75
"Romania","Kuwait",2000,6.25
"Romania","Bahrain",2000,2.35
"Romania","Qatar",2000,2.18
"Romania","United Arab Emirates",2000,58.2
"Romania","Oman",2000,0.13
"Romania","Afghanistan",2000,0.03
"Romania","Turkmenistan",2000,1.7
"Romania","Tajikistan",2000,41
"Romania","Kyrgyzstan",2000,0.5
"Romania","Uzbekistan",2000,1.46
"Romania","Kazakhstan",2000,11.91
"Romania","China",2000,123.05
"Romania","Mongolia",2000,0.01
"Romania","Taiwan",2000,70.30082
"Romania","North Korea",2000,0
"Romania","South Korea",2000,32.13
"Romania","Japan",2000,48.28
"Romania","India",2000,21.3
"Romania","Bhutan",2000,0
"Romania","Pakistan",2000,5.15
"Romania","Bangladesh",2000,3.15
"Romania","Myanmar",2000,0.08
"Romania","Sri Lanka",2000,1.51
"Romania","Maldives",2000,0
"Romania","Nepal",2000,0.28
"Romania","Thailand",2000,24.02
"Romania","Cambodia",2000,0.26
"Romania","Laos",2000,0
"Romania","Vietnam",2000,2.02
"Romania","Malaysia",2000,6.15
"Romania","Singapore",2000,12.79
"Romania","Brunei",2000,0.03
"Romania","Philippines",2000,0.52
"Romania","Indonesia",2000,2.56
"Romania","Australia",2000,6.55
"Romania","Papua New Guinea",2000,0
"Romania","New Zealand",2000,0.93
"Romania","Vanuatu",2000,0
"Romania","Solomon Islands",2000,0
"Romania","Kiribati",2000,0
"Romania","Tuvalu",2000,0
"Romania","Fiji",2000,0
"Romania","Tonga",2000,0
"Romania","Nauru",2000,0
"Romania","Marshall Islands",2000,NA
"Romania","Palau",2000,NA
"Romania","Federated States of Micronesia",2000,NA
"Romania","Samoa",2000,0
"Russia","United States of America",2000,7830
"Russia","Canada",2000,482
"Russia","Bahamas",2000,95.82
"Russia","Cuba",2000,88.72
"Russia","Haiti",2000,0.39
"Russia","Dominican Republic",2000,20.26
"Russia","Jamaica",2000,1.62
"Russia","Trinidad and Tobago",2000,3.55
"Russia","Barbados",2000,0.09
"Russia","Dominica",2000,0
"Russia","Grenada",2000,0
"Russia","St. Lucia",2000,0
"Russia","St. Vincent and the Grenadines",2000,0
"Russia","Antigua & Barbuda",2000,0
"Russia","St. Kitts and Nevis",2000,0
"Russia","Mexico",2000,366.81
"Russia","Belize",2000,0
"Russia","Guatemala",2000,39.17
"Russia","Honduras",2000,0
"Russia","El Salvador",2000,38.2
"Russia","Nicaragua",2000,0
"Russia","Costa Rica",2000,16.2
"Russia","Panama",2000,0
"Russia","Colombia",2000,23.23
"Russia","Venezuela",2000,13.84
"Russia","Guyana",2000,0.01
"Russia","Suriname",2000,0
"Russia","Ecuador",2000,31.41
"Russia","Peru",2000,23.24
"Russia","Brazil",2000,627.73
"Russia","Bolivia",2000,2.44
"Russia","Paraguay",2000,0.07
"Russia","Chile",2000,71.9
"Russia","Argentina",2000,113.03
"Russia","Uruguay",2000,111.9
"Russia","United Kingdom",2000,2300.81
"Russia","Ireland",2000,9.95
"Russia","Netherlands",2000,3629.97
"Russia","Belgium",2000,1479.63
"Russia","Luxembourg",2000,16.39
"Russia","France",2000,4155.02
"Russia","Monaco",2000,NA
"Russia","Liechtenstein",2000,NA
"Russia","Switzerland",2000,2275.82
"Russia","Spain",2000,2202.33
"Russia","Andorra",2000,NA
"Russia","Portugal",2000,230.82
"Russia","Germany",2000,13364.5
"Russia","Poland",2000,4619.45
"Russia","Austria",2000,1037.9
"Russia","Hungary",2000,2588.6
"Russia","Czech Republic",2000,2286.64
"Russia","Slovakia",2000,2394.68
"Russia","Italy",2000,7639.17
"Russia","San Marino",2000,NA
"Russia","Malta",2000,10.77
"Russia","Albania",2000,19.23
"Russia","Macedonia",2000,191.67
"Russia","Croatia",2000,623.43
"Russia","Yugoslavia",2000,0
"Russia","Bosnia and Herzegovina",2000,61.55
"Russia","Slovenia",2000,230.41
"Russia","Greece",2000,1062.54
"Russia","Cyprus",2000,158.18
"Russia","Bulgaria",2000,1580.89
"Russia","Moldova",2000,119.43
"Russia","Romania",2000,1120.47
"Russia","Estonia",2000,712.41
"Russia","Latvia",2000,369.59
"Russia","Lithuania",2000,1493.29
"Russia","Ukraine",2000,5824.9
"Russia","Belarus",2000,5604.69
"Russia","Armenia",2000,137.16
"Russia","Georgia",2000,98.79
"Russia","Azerbaijan",2000,249.33
"Russia","Finland",2000,3193.11
"Russia","Sweden",2000,563.26
"Russia","Norway",2000,824.91
"Russia","Denmark",2000,383.81
"Russia","Iceland",2000,45.02
"Russia","Cape Verde",2000,0.1
"Russia","Sao Tome and Principe",2000,0.55
"Russia","Guinea-Bissau",2000,0
"Russia","Equatorial Guinea",2000,0.4
"Russia","Gambia",2000,0.04
"Russia","Mali",2000,0.44
"Russia","Senegal",2000,6.54
"Russia","Benin",2000,0.6
"Russia","Mauritania",2000,0.29
"Russia","Niger",2000,0.67
"Russia","Ivory Coast",2000,62.65
"Russia","Guinea",2000,4.15
"Russia","Burkina Faso",2000,2.22
"Russia","Liberia",2000,24.87
"Russia","Sierra Leone",2000,0.07
"Russia","Ghana",2000,5.47
"Russia","Togo",2000,9.28
"Russia","Cameroon",2000,7.95
"Russia","Nigeria",2000,195.26
"Russia","Gabon",2000,0
"Russia","Central African Republic",2000,2.34
"Russia","Chad",2000,0
"Russia","Congo",2000,0.28
"Russia","Democratic Republic of the Congo",2000,0.54
"Russia","Uganda",2000,2.09
"Russia","Kenya",2000,57.85
"Russia","Tanzania",2000,6.09
"Russia","Burundi",2000,0.61
"Russia","Rwanda",2000,3.99
"Russia","Somalia",2000,0.3
"Russia","Djibouti",2000,0.44
"Russia","Ethiopia",2000,13.88
"Russia","Eritrea",2000,3.01
"Russia","Angola",2000,28.52
"Russia","Mozambique",2000,0.03
"Russia","Zambia",2000,0.1
"Russia","Zimbabwe",2000,1.58
"Russia","Malawi",2000,0
"Russia","South Africa",2000,89.5
"Russia","Namibia",2000,4.87
"Russia","Lesotho",2000,0
"Russia","Botswana",2000,0.02
"Russia","Swaziland",2000,0
"Russia","Madagascar",2000,0.8
"Russia","Comoros",2000,0
"Russia","Mauritius",2000,3.21
"Russia","Seychelles",2000,24.38
"Russia","Morocco",2000,250.64
"Russia","Algeria",2000,273.12
"Russia","Tunisia",2000,159.15
"Russia","Libya",2000,24.85
"Russia","Sudan",2000,7.22
"Russia","Iran",2000,919.94
"Russia","Turkey",2000,3886.58
"Russia","Iraq",2000,98.87
"Russia","Egypt",2000,493.84
"Russia","Syria",2000,105.05
"Russia","Lebanon",2000,215.2
"Russia","Jordan",2000,72.35
"Russia","Israel",2000,472.6
"Russia","Saudi Arabia",2000,55.35
"Russia","Yemen",2000,4.25
"Russia","Kuwait",2000,7.04
"Russia","Bahrain",2000,0.81
"Russia","Qatar",2000,0.01
"Russia","United Arab Emirates",2000,39.9
"Russia","Oman",2000,0.57
"Russia","Afghanistan",2000,12.27
"Russia","Turkmenistan",2000,254.5
"Russia","Tajikistan",2000,105.1
"Russia","Kyrgyzstan",2000,132.5
"Russia","Uzbekistan",2000,301.9
"Russia","Kazakhstan",2000,2439.23
"Russia","China",2000,5905.23
"Russia","Mongolia",2000,206.23
"Russia","Taiwan",2000,1379.611
"Russia","North Korea",2000,42.23
"Russia","South Korea",2000,2058.26
"Russia","Japan",2000,4554.38
"Russia","India",2000,544.08
"Russia","Bhutan",2000,NA
"Russia","Pakistan",2000,76.15
"Russia","Bangladesh",2000,45.04
"Russia","Myanmar",2000,4.08
"Russia","Sri Lanka",2000,1.85
"Russia","Maldives",2000,0.01
"Russia","Nepal",2000,2.81
"Russia","Thailand",2000,376
"Russia","Cambodia",2000,0.09
"Russia","Laos",2000,1.68
"Russia","Vietnam",2000,240.47
"Russia","Malaysia",2000,191.03
"Russia","Singapore",2000,227.03
"Russia","Brunei",2000,0
"Russia","Philippines",2000,50.14
"Russia","Indonesia",2000,110.38
"Russia","Australia",2000,39.91
"Russia","Papua New Guinea",2000,0.64
"Russia","New Zealand",2000,2.17
"Russia","Vanuatu",2000,0
"Russia","Solomon Islands",2000,NA
"Russia","Kiribati",2000,0
"Russia","Tuvalu",2000,0
"Russia","Fiji",2000,0
"Russia","Tonga",2000,0
"Russia","Nauru",2000,NA
"Russia","Marshall Islands",2000,NA
"Russia","Palau",2000,NA
"Russia","Federated States of Micronesia",2000,NA
"Russia","Samoa",2000,0
"Estonia","United States of America",2000,593.3
"Estonia","Canada",2000,71.5
"Estonia","Bahamas",2000,2.78
"Estonia","Cuba",2000,0.64
"Estonia","Haiti",2000,0
"Estonia","Dominican Republic",2000,0
"Estonia","Jamaica",2000,0.1
"Estonia","Trinidad and Tobago",2000,0
"Estonia","Barbados",2000,0
"Estonia","Dominica",2000,0
"Estonia","Grenada",2000,0
"Estonia","St. Lucia",2000,0
"Estonia","St. Vincent and the Grenadines",2000,0
"Estonia","Antigua & Barbuda",2000,0.67
"Estonia","St. Kitts and Nevis",2000,0
"Estonia","Mexico",2000,0
"Estonia","Belize",2000,0
"Estonia","Guatemala",2000,0.01
"Estonia","Honduras",2000,0
"Estonia","El Salvador",2000,0
"Estonia","Nicaragua",2000,0
"Estonia","Costa Rica",2000,1.24
"Estonia","Panama",2000,0
"Estonia","Colombia",2000,0
"Estonia","Venezuela",2000,3.08
"Estonia","Guyana",2000,0
"Estonia","Suriname",2000,0.01
"Estonia","Ecuador",2000,0.01
"Estonia","Peru",2000,0.21
"Estonia","Brazil",2000,7.6
"Estonia","Bolivia",2000,0.01
"Estonia","Paraguay",2000,0
"Estonia","Chile",2000,0.01
"Estonia","Argentina",2000,0.36
"Estonia","Uruguay",2000,0.05
"Estonia","United Kingdom",2000,484.12
"Estonia","Ireland",2000,13.34
"Estonia","Netherlands",2000,310.33
"Estonia","Belgium",2000,71.78
"Estonia","Luxembourg",2000,0.08
"Estonia","France",2000,53.15
"Estonia","Monaco",2000,NA
"Estonia","Liechtenstein",2000,NA
"Estonia","Switzerland",2000,28.13
"Estonia","Spain",2000,33.51
"Estonia","Andorra",2000,NA
"Estonia","Portugal",2000,11.31
"Estonia","Germany",2000,323.88
"Estonia","Poland",2000,34.91
"Estonia","Austria",2000,15.7
"Estonia","Hungary",2000,17.9
"Estonia","Czech Republic",2000,55.06
"Estonia","Slovakia",2000,3.77
"Estonia","Italy",2000,39.66
"Estonia","San Marino",2000,NA
"Estonia","Malta",2000,0.23
"Estonia","Albania",2000,0
"Estonia","Macedonia",2000,0
"Estonia","Croatia",2000,0
"Estonia","Yugoslavia",2000,0
"Estonia","Bosnia and Herzegovina",2000,0.39
"Estonia","Slovenia",2000,1.75
"Estonia","Greece",2000,1.93
"Estonia","Cyprus",2000,0.21
"Estonia","Bulgaria",2000,0.23
"Estonia","Moldova",2000,1.34
"Estonia","Romania",2000,5.54
"Estonia","Russia",2000,96.71
"Estonia","Latvia",2000,198.43
"Estonia","Lithuania",2000,63.53
"Estonia","Ukraine",2000,46
"Estonia","Belarus",2000,5.58
"Estonia","Armenia",2000,0.23
"Estonia","Georgia",2000,0.06
"Estonia","Azerbaijan",2000,0.25
"Estonia","Finland",2000,949.8
"Estonia","Sweden",2000,885.66
"Estonia","Norway",2000,96.31
"Estonia","Denmark",2000,154.43
"Estonia","Iceland",2000,16.09
"Estonia","Cape Verde",2000,0
"Estonia","Sao Tome and Principe",2000,0.39
"Estonia","Guinea-Bissau",2000,0
"Estonia","Equatorial Guinea",2000,0
"Estonia","Gambia",2000,0
"Estonia","Mali",2000,0.03
"Estonia","Senegal",2000,0
"Estonia","Benin",2000,0
"Estonia","Mauritania",2000,0.84
"Estonia","Niger",2000,0
"Estonia","Ivory Coast",2000,0.09
"Estonia","Guinea",2000,0.04
"Estonia","Burkina Faso",2000,0
"Estonia","Liberia",2000,7.11
"Estonia","Sierra Leone",2000,0.04
"Estonia","Ghana",2000,0.36
"Estonia","Togo",2000,1.95
"Estonia","Cameroon",2000,0
"Estonia","Nigeria",2000,0.48
"Estonia","Gabon",2000,0
"Estonia","Central African Republic",2000,0
"Estonia","Chad",2000,0
"Estonia","Congo",2000,0.05
"Estonia","Democratic Republic of the Congo",2000,0.06
"Estonia","Uganda",2000,0
"Estonia","Kenya",2000,0.06
"Estonia","Tanzania",2000,0
"Estonia","Burundi",2000,0
"Estonia","Rwanda",2000,0
"Estonia","Somalia",2000,0
"Estonia","Djibouti",2000,0
"Estonia","Ethiopia",2000,0
"Estonia","Eritrea",2000,0.13
"Estonia","Angola",2000,0.03
"Estonia","Mozambique",2000,0
"Estonia","Zambia",2000,0.04
"Estonia","Zimbabwe",2000,0
"Estonia","Malawi",2000,0
"Estonia","South Africa",2000,4.23
"Estonia","Namibia",2000,0.04
"Estonia","Lesotho",2000,0
"Estonia","Botswana",2000,0
"Estonia","Swaziland",2000,0
"Estonia","Madagascar",2000,0
"Estonia","Comoros",2000,0
"Estonia","Mauritius",2000,0.01
"Estonia","Seychelles",2000,0.02
"Estonia","Morocco",2000,3.79
"Estonia","Algeria",2000,0.38
"Estonia","Tunisia",2000,0.04
"Estonia","Libya",2000,0.07
"Estonia","Sudan",2000,0.17
"Estonia","Iran",2000,0.53
"Estonia","Turkey",2000,7.09
"Estonia","Iraq",2000,1.42
"Estonia","Egypt",2000,12.03
"Estonia","Syria",2000,0.21
"Estonia","Lebanon",2000,0.23
"Estonia","Jordan",2000,0
"Estonia","Israel",2000,1.3
"Estonia","Saudi Arabia",2000,2.43
"Estonia","Yemen",2000,0
"Estonia","Kuwait",2000,0.11
"Estonia","Bahrain",2000,0.45
"Estonia","Qatar",2000,0
"Estonia","United Arab Emirates",2000,0.2
"Estonia","Oman",2000,0.1
"Estonia","Afghanistan",2000,0
"Estonia","Turkmenistan",2000,2.2
"Estonia","Tajikistan",2000,0.06
"Estonia","Kyrgyzstan",2000,0.2
"Estonia","Uzbekistan",2000,4.06
"Estonia","Kazakhstan",2000,1.59
"Estonia","China",2000,9.87
"Estonia","Mongolia",2000,0.07
"Estonia","Taiwan",2000,5.461971
"Estonia","North Korea",2000,0
"Estonia","South Korea",2000,15.18
"Estonia","Japan",2000,14.85
"Estonia","India",2000,0.45
"Estonia","Bhutan",2000,0
"Estonia","Pakistan",2000,0.07
"Estonia","Bangladesh",2000,0.04
"Estonia","Myanmar",2000,0.02
"Estonia","Sri Lanka",2000,1
"Estonia","Maldives",2000,0
"Estonia","Nepal",2000,0
"Estonia","Thailand",2000,4.54
"Estonia","Cambodia",2000,0.98
"Estonia","Laos",2000,0.01
"Estonia","Vietnam",2000,0.37
"Estonia","Malaysia",2000,0.62
"Estonia","Singapore",2000,1.72
"Estonia","Brunei",2000,0
"Estonia","Philippines",2000,1.45
"Estonia","Indonesia",2000,0.46
"Estonia","Australia",2000,4.79
"Estonia","Papua New Guinea",2000,0
"Estonia","New Zealand",2000,0.13
"Estonia","Vanuatu",2000,0
"Estonia","Solomon Islands",2000,0.03
"Estonia","Kiribati",2000,0
"Estonia","Tuvalu",2000,0
"Estonia","Fiji",2000,0
"Estonia","Tonga",2000,0
"Estonia","Nauru",2000,0
"Estonia","Marshall Islands",2000,NA
"Estonia","Palau",2000,NA
"Estonia","Federated States of Micronesia",2000,NA
"Estonia","Samoa",2000,0
"Latvia","United States of America",2000,259.5
"Latvia","Canada",2000,20.81
"Latvia","Bahamas",2000,0.07
"Latvia","Cuba",2000,0
"Latvia","Haiti",2000,0
"Latvia","Dominican Republic",2000,0
"Latvia","Jamaica",2000,0.06
"Latvia","Trinidad and Tobago",2000,0.09
"Latvia","Barbados",2000,0
"Latvia","Dominica",2000,0
"Latvia","Grenada",2000,0
"Latvia","St. Lucia",2000,0
"Latvia","St. Vincent and the Grenadines",2000,0
"Latvia","Antigua & Barbuda",2000,0.03
"Latvia","St. Kitts and Nevis",2000,0
"Latvia","Mexico",2000,0
"Latvia","Belize",2000,0
"Latvia","Guatemala",2000,0.41
"Latvia","Honduras",2000,0
"Latvia","El Salvador",2000,0
"Latvia","Nicaragua",2000,0
"Latvia","Costa Rica",2000,0.35
"Latvia","Panama",2000,0
"Latvia","Colombia",2000,0
"Latvia","Venezuela",2000,0
"Latvia","Guyana",2000,0
"Latvia","Suriname",2000,0
"Latvia","Ecuador",2000,0.06
"Latvia","Peru",2000,15.15
"Latvia","Brazil",2000,169.35
"Latvia","Bolivia",2000,0.01
"Latvia","Paraguay",2000,0
"Latvia","Chile",2000,9.74
"Latvia","Argentina",2000,20.8
"Latvia","Uruguay",2000,6.37
"Latvia","United Kingdom",2000,611.59
"Latvia","Ireland",2000,35.21
"Latvia","Netherlands",2000,314.99
"Latvia","Belgium",2000,30.61
"Latvia","Luxembourg",2000,1.35
"Latvia","France",2000,56.37
"Latvia","Monaco",2000,NA
"Latvia","Liechtenstein",2000,NA
"Latvia","Switzerland",2000,6.93
"Latvia","Spain",2000,14.14
"Latvia","Andorra",2000,NA
"Latvia","Portugal",2000,2.36
"Latvia","Germany",2000,371.57
"Latvia","Poland",2000,32.79
"Latvia","Austria",2000,12.45
"Latvia","Hungary",2000,2.7
"Latvia","Czech Republic",2000,8.95
"Latvia","Slovakia",2000,5.9
"Latvia","Italy",2000,48.96
"Latvia","San Marino",2000,NA
"Latvia","Malta",2000,0.04
"Latvia","Albania",2000,0
"Latvia","Macedonia",2000,0
"Latvia","Croatia",2000,0
"Latvia","Yugoslavia",2000,NA
"Latvia","Bosnia and Herzegovina",2000,0.38
"Latvia","Slovenia",2000,2.21
"Latvia","Greece",2000,1.09
"Latvia","Cyprus",2000,0
"Latvia","Bulgaria",2000,0.55
"Latvia","Moldova",2000,4.64
"Latvia","Romania",2000,0.51
"Latvia","Russia",2000,90.6
"Latvia","Estonia",2000,122.88
"Latvia","Lithuania",2000,90.04
"Latvia","Ukraine",2000,43.5
"Latvia","Belarus",2000,29.72
"Latvia","Armenia",2000,0.91
"Latvia","Georgia",2000,2.43
"Latvia","Azerbaijan",2000,0.44
"Latvia","Finland",2000,60.99
"Latvia","Sweden",2000,383.78
"Latvia","Norway",2000,46.12
"Latvia","Denmark",2000,129.09
"Latvia","Iceland",2000,9.39
"Latvia","Cape Verde",2000,0
"Latvia","Sao Tome and Principe",2000,0
"Latvia","Guinea-Bissau",2000,0
"Latvia","Equatorial Guinea",2000,0
"Latvia","Gambia",2000,0.02
"Latvia","Mali",2000,0.05
